Index,Median_timeDelay,StandardDev_timeDelay,Skew_timeDelay,kurtosis_timeDelay,StandardDeviation_payDifference,Loan_Ratio,Difference_Applied_Dates,Ratio_Proposal_Lengths,FirstLoan_FirstInstallment_timeDifference,Amount_First_Loan_usd,lender_interest_rate,Days_between_Application_Distribution
4385,-3,3.48010217,0.040626865,-1.622296103,0,2.953333333,154,0.7804266,1,150,24.93,0
4386,-1,2.645751311,2.041241452,2.166666667,0,3.466666667,67,2.277479893,-1,150,15.26,12
4387,-3,11.17568044,0.356639646,-0.437376308,0,1.293333333,120,1.249347258,-1,150,4.88,3
4388,-3,11.17568044,0.356639646,-0.437376308,0,1.293333333,120,1.249347258,-8,150,4.88,3
4389,-21.5,15.13049299,-0.307615196,-0.844935929,0,2.894039735,184,2.259322034,0,151,4.05,23
4390,-21.5,15.13049299,-0.307615196,-0.844935929,0,2.894039735,184,2.259322034,-7,151,4.05,23
4391,-18,9.123491395,0.09535193,-0.700678186,0,3,38,0.496382055,-4,150,13.03,2
4392,-18,9.123491395,0.09535193,-0.700678186,0,3,38,0.496382055,-11,150,13.03,2
4393,0,17.31347482,-0.600751805,-0.836424747,0,0.992907801,94,4.458699473,0,141,4.65,20
4394,0,17.31347482,-0.600751805,-0.836424747,0,0.992907801,94,4.458699473,7,141,4.65,20
4395,4,5.3935989,-0.25053361,-0.90515625,0,3.306666667,84,0.207229667,0,150,20.4,0
4396,4,5.3935989,-0.25053361,-0.90515625,0,3.306666667,84,0.207229667,1,150,20.4,0
4397,0,10.5,-0.340458821,-0.462962963,0,3.46,62,1.060998152,0,50,0,8
4398,-4.5,6.818276094,-0.795633376,-0.327703827,0,2.993333333,62,1.303827751,0,150,20.6,6
4399,0,1.5,-3.614784456,11.06666667,0,2.033333333,119,1.356557377,0,150,0,8
4400,0,5.842017346,0,0,0,2.08,146,1.47804878,0,50,0,5
4401,2,7.459413995,-0.881690023,-0.359379145,0,1,49,1.66442953,4,150,22.62,1
4402,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-3,100,0.9,7
4403,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-3,100,0.9,7
4404,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-5,100,0.9,7
4405,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-5,100,0.9,7
4406,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-3,100,0.9,7
4407,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-3,100,0.9,7
4408,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-5,100,0.9,7
4409,-6,56.33953704,-0.582846391,-1.005204211,0,0.98,187,3.157303371,-5,100,0.9,7
4410,2,2.863564213,1.062743404,-0.315139798,0,3,41,1.352430556,7,150,19.84,1
4411,2,2.863564213,1.062743404,-0.315139798,0,3,41,1.352430556,0,150,19.84,1
4412,0,3.492849839,-1.445137571,0.169376512,0,3,46,1.705289673,0,50,21.58,6
4413,-0.5,2.719810365,0,0,0,1.01,164,0.947688564,0,200,0,8
4414,-10.5,8.424171572,-0.491233332,-1.0287552,0,3,46,1.93442623,-3,150,18.7,6
4415,-10.5,8.424171572,-0.491233332,-1.0287552,0,3,46,1.93442623,-4,150,18.7,6
4416,-10.5,8.424171572,-0.491233332,-1.0287552,0,3,46,1.93442623,-3,150,18.7,6
4417,-10.5,8.424171572,-0.491233332,-1.0287552,0,3,46,1.93442623,-4,150,18.7,6
4418,0,0.516397779,0.707106781,-1.5,0,2.993333333,75,2.251798561,0,150,9.97,2
4419,0,0.301511345,-2.846049894,6.1,0,1.01,89,1.251308901,0,200,0,7
4420,0,0.301511345,-2.846049894,6.1,0,1.01,89,1.251308901,-1,200,0,7
4421,-5,5.318431563,-0.531024769,-1.180075162,0,2.98,46,1.5,-1,50,5,2
4422,-5,5.318431563,-0.531024769,-1.180075162,0,2.98,46,1.5,-2,50,5,2
4423,6,9.065290242,1.340068924,1.046200871,0,0.953333333,253,1.125,0,150,2.19,15
4424,-8,6.648308055,0.750593262,-1.004069327,0,3,35,2.108742004,6,150,0,2
4425,-8,6.648308055,0.750593262,-1.004069327,0,3,35,2.108742004,-1,150,0,2
4426,-39,51.60334585,-0.501049972,-1.192284613,0,2.78,123,1.011278195,-7,50,7.7,14
4427,-39,51.60334585,-0.501049972,-1.192284613,0,2.78,123,1.011278195,-7,50,7.7,14
4428,-39,51.60334585,-0.501049972,-1.192284613,0,2.78,123,1.011278195,-7,50,7.7,14
4429,-39,51.60334585,-0.501049972,-1.192284613,0,2.78,123,1.011278195,-7,50,7.7,14
4430,-2,6.227180564,-0.048085935,-1.151303663,0,2.82,81,2.085043988,5,50,10.5,2
4431,-2,6.227180564,-0.048085935,-1.151303663,0,2.82,81,2.085043988,-2,50,10.5,2
4432,-1,6.524313502,-0.645749852,-0.702705354,0,9.06,50,0.798837209,3,50,1.08,5
4433,-1,6.524313502,-0.645749852,-0.702705354,0,9.06,50,0.798837209,-1,50,1.08,5
4434,-23.5,30.91380596,-0.357356632,-1.240352901,0.23570226,3.08,53,2.064102564,11,150,0,4
4435,-23.5,30.91380596,-0.357356632,-1.240352901,0.23570226,3.08,53,2.064102564,9,150,0,4
4436,0,2.913916452,-0.440157,2.576675119,0,1.975,90,0.997264022,0,200,0,7
4437,0,1.206045378,2.846049894,6.1,0,2.02,87,1.0234375,4,150,0,7
4438,0,1.206045378,2.846049894,6.1,0,2.02,87,1.0234375,0,150,0,7
4439,-7.5,18.36725512,-0.509511227,-1.105146161,0,1,106,0.794520548,2,50,0,6
4440,-7.5,18.36725512,-0.509511227,-1.105146161,0,1,106,0.794520548,-4,50,0,6
4441,0,3.314949304,-0.09221142,1.91609627,0,3.42,102,1.342528736,0,150,0.08,14
4442,0,3.314949304,-0.09221142,1.91609627,0,3.42,102,1.342528736,0,150,0.08,14
4443,-1,4.172183436,-0.941322486,0.052298103,0,2.953333333,193,1.08650519,-1,150,7.25,17
4444,-1,4.172183436,-0.941322486,0.052298103,0,2.953333333,193,1.08650519,-8,150,7.25,17
4445,-0.5,2.393172106,0,0,0,3.106666667,104,0.462932455,200,150,17.17,6
4446,-0.5,2.393172106,0,0,0,3.106666667,104,0.462932455,-4,150,17.17,6
4447,-2,7.049569389,-0.839057153,-0.45896929,0,12.42,48,1.378016086,0,50,3.2,1
4448,-2,7.049569389,-0.839057153,-0.45896929,0,12.42,48,1.378016086,3,50,3.2,1
4449,0,7.267854252,1.413880813,1.561354495,0,0.953333333,329,0.803703704,-1,150,16.42,15
4450,0,7.267854252,1.413880813,1.561354495,0,0.953333333,329,0.803703704,-8,150,16.42,15
4451,-3.5,5.278888772,-0.152574339,-1.759300382,0,2.31,36,1.213740458,-9,100,3.28,2
4452,-3.5,5.278888772,-0.152574339,-1.759300382,0,2.31,36,1.213740458,0,100,3.28,2
4453,-16,7.55928946,-0.139167027,-1.143114201,0,1.906666667,303,1.508547009,-6,150,1.68,2
4454,-16,7.55928946,-0.139167027,-1.143114201,0,1.906666667,303,1.508547009,-13,150,1.68,2
4455,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,5,50,24.88,2
4456,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,5,50,24.88,2
4457,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,0,50,24.88,2
4458,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,0,50,24.88,2
4459,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,5,50,24.88,2
4460,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,5,50,24.88,2
4461,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,0,50,24.88,2
4462,-20,36.71797925,-0.607673783,-1.098165136,0,1.2,95,1.498839907,0,50,24.88,2
4463,-15,13.03583141,0.055818138,-0.888438999,0,3.266666667,161,4.019753086,9,150,7.67,8
4464,-15,13.03583141,0.055818138,-0.888438999,0,3.266666667,161,4.019753086,10,150,7.67,8
4465,5,13.8006211,0.6836818,-0.508711672,0,2.96,131,0.345982143,0,50,0,5
4466,5,13.8006211,0.6836818,-0.508711672,0,2.96,131,0.345982143,-7,50,0,5
4467,5,13.8006211,0.6836818,-0.508711672,0,2.96,131,0.345982143,0,50,0,5
4468,5,13.8006211,0.6836818,-0.508711672,0,2.96,131,0.345982143,-7,50,0,5
4469,-34,15.93707866,0,0,0,1.97,154,1.042682927,0,200,0,16
4470,-34,15.93707866,0,0,0,1.97,154,1.042682927,200,200,0,16
4471,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-2,150,0.13,13
4472,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-2,150,0.13,13
4473,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-1,150,0.13,13
4474,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-1,150,0.13,13
4475,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-2,150,0.13,13
4476,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-2,150,0.13,13
4477,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-1,150,0.13,13
4478,-29,36.04946744,-0.436053367,-1.24032371,0,1.006666667,132,1.899141631,-1,150,0.13,13
4479,0,3.62092683,0.726175541,1.314156313,0,0.606666667,159,1.033707865,0,150,8.35,19
4480,-2.5,6.829082196,-0.149366189,-0.860367293,0,3.013333333,84,0.681571816,-4,150,1,9
4481,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,4,141,18.18,16
4482,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,4,141,18.18,16
4483,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,-3,141,18.18,16
4484,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,-3,141,18.18,16
4485,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,4,141,18.18,16
4486,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,4,141,18.18,16
4487,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,-3,141,18.18,16
4488,4,18.94771419,-0.889551791,0.287335253,0,0.985815603,170,0.556509299,-3,141,18.18,16
4489,0,1.516575089,-1.173125129,-0.06899811,0,3,43,1.043126685,0,50,20.66,4
4490,7,8.332820497,0,0,0,0.96,103,0.607798165,4,100,0,14
4491,7,8.332820497,0,0,0,0.96,103,0.607798165,200,100,0,14
4492,-3,16.03988085,0.011017106,-1.018204086,0,1.153333333,58,1.099033816,-3,150,14.5,14
4493,-3,16.03988085,0.011017106,-1.018204086,0,1.153333333,58,1.099033816,22,150,14.5,14
4494,-14,15.06627516,-0.945117664,-0.162990579,0,1.7,687,0.646646647,0,150,7.38,17
4495,0,3.758324095,1.381151441,0.726392523,0,2.96,132,0.966666667,-1,50,0,4
4496,-1,17.57110098,-0.592431468,-0.876537316,0,1.006666667,80,1.141353383,-1,150,0.21,9
4497,-1,17.57110098,-0.592431468,-0.876537316,0,1.006666667,80,1.141353383,9,150,0.21,9
4498,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,0,100,0,11
4499,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,0,100,0,11
4500,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,-6,100,0,11
4501,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,-6,100,0,11
4502,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,0,100,0,11
4503,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,0,100,0,11
4504,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,-6,100,0,11
4505,-3,44.94648386,-0.965294044,-0.476158522,0,1.02,182,0.995290424,-6,100,0,11
4506,-1,5.118593557,-0.471199936,-0.631358895,0,3,64,1.211627907,1,50,0.9,5
4507,-1,5.118593557,-0.471199936,-0.631358895,0,3,64,1.211627907,5,50,0.9,5
4508,-1,0.410391341,1.5,0.25,0,1.87,170,1.050209205,-1,100,0.81,21
4509,-1,0.410391341,1.5,0.25,0,1.87,170,1.050209205,0,100,0.81,21
4510,-3,4.301162634,0.162177379,-1.387691746,0,1.933333333,246,1.342806394,2,150,12.28,11
4511,-3,4.301162634,0.162177379,-1.387691746,0,1.933333333,246,1.342806394,-5,150,12.28,11
4512,0,6.499417223,1.367768606,0.802543798,0,14.08,100,1.963190184,0,50,10.89,9
4513,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,0,150,18.84,12
4514,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,0,150,18.84,12
4515,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,-7,150,18.84,12
4516,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,-7,150,18.84,12
4517,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,0,150,18.84,12
4518,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,0,150,18.84,12
4519,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,-7,150,18.84,12
4520,0,3.63508544,-0.446486577,-1.741638036,0,2.086666667,247,2.355648536,-7,150,18.84,12
4521,-19,27.18861137,-0.479841624,-1.189515121,0,2.993333333,56,0.495702006,-3,150,21.22,5
4522,-19,27.18861137,-0.479841624,-1.189515121,0,2.993333333,56,0.495702006,0,150,21.22,5
4523,0,2.979461861,-0.46717149,1.554554828,0,5.153333333,148,6.636792453,0,150,8.8,3
4524,0,2.979461861,-0.46717149,1.554554828,0,5.153333333,148,6.636792453,3,150,8.8,3
4525,-7,6.730527468,-0.34674896,-1.188624768,0,1,21,0.82892057,0,50,24.58,0
4526,0,6.335839103,-1.163794305,-0.140366763,0,5.983050847,54,2.090434783,2,118,12.63,12
4527,0,6.335839103,-1.163794305,-0.140366763,0,5.983050847,54,2.090434783,0,118,12.63,12
4528,0,15.52820015,2.09071024,2.669035819,0,0.953333333,298,1.669871795,0,150,11.32,10
4529,0,0,0,-3,0,3,47,1.075313808,0,50,0,8
4530,-10,27.55303904,-0.776861995,-0.734087177,0,2.474576271,103,1.173913043,7,118,13.6,14
4531,-10,27.55303904,-0.776861995,-0.734087177,0,2.474576271,103,1.173913043,-7,118,13.6,14
4532,50,44.69046985,0.157710318,-1.755912133,0,1,330,0.89556962,15,50,0,9
4533,50,44.69046985,0.157710318,-1.755912133,0,1,330,0.89556962,35,50,0,9
4534,0,6.583779602,-1.72698976,1.75047259,0,3.293333333,93,0.742592593,0,150,13.16,11
4535,-17,6.618876325,0.281651928,-0.43499173,0,3,38,1.033802817,-4,150,8.47,1
4536,-17,6.618876325,0.281651928,-0.43499173,0,3,38,1.033802817,-11,150,8.47,1
4537,-27.5,34.75796009,-0.340601733,-1.256877252,0,2.493333333,89,1.308270677,0,150,0.75,2
4538,-27.5,34.75796009,-0.340601733,-1.256877252,0,2.493333333,89,1.308270677,4,150,0.75,2
4539,0,5.854291355,-1.455203457,1.204609897,0,5.34,70,1.531496063,0,50,3,1
4540,-7,4.444097209,0.28196967,-0.703973722,0,3.153333333,53,0.917355372,0,150,24.67,0
4541,-1,5.5202108,-0.574589653,-0.138923579,0,3.133333333,77,2.669902913,-1,150,10.89,8
4542,-1,5.5202108,-0.574589653,-0.138923579,0,3.133333333,77,2.669902913,0,150,10.89,8
4543,-3,11.67333143,0,0,0,1,34,0.9,200,150,24.33,0
4544,-3,11.67333143,0,0,0,1,34,0.9,14,150,24.33,0
4545,-7,10.27883969,-0.531632603,-0.752554503,0,3,59,0.703030303,0,50,2.1,4
4546,0,3.550800915,0.319801075,-1.897727273,0,0.786666667,184,0.9,0,150,0.07,17
4547,-8,7.874007874,0.411979651,-1.112840791,0,0.98,33,0.877828054,5,50,2.64,3
4548,-8,7.874007874,0.411979651,-1.112840791,0,0.98,33,0.877828054,-1,50,2.64,3
4549,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,3,150,0,8
4550,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,3,150,0,8
4551,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,-3,150,0,8
4552,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,-3,150,0,8
4553,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,3,150,0,8
4554,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,3,150,0,8
4555,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,-3,150,0,8
4556,-184,143.1418915,-0.202246276,-1.285211527,0,3.12,113,0.42010772,-3,150,0,8
4557,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,-4,150,0,6
4558,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,-4,150,0,6
4559,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,3,150,0,6
4560,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,3,150,0,6
4561,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,-4,150,0,6
4562,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,-4,150,0,6
4563,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,3,150,0,6
4564,-301,191.6653941,-0.013309421,-1.22671766,0,3.186666667,57,0.697727273,3,150,0,6
4565,4.5,17.61056127,-0.407932177,-0.73916059,0,0.973333333,214,0.826700899,29,150,9.29,15
4566,4.5,17.61056127,-0.407932177,-0.73916059,0,0.973333333,214,0.826700899,22,150,9.29,15
4567,4.5,17.61056127,-0.407932177,-0.73916059,0,0.973333333,214,0.826700899,29,150,9.29,15
4568,4.5,17.61056127,-0.407932177,-0.73916059,0,0.973333333,214,0.826700899,22,150,9.29,15
4569,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4570,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4571,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4572,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4573,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4574,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4575,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4576,-59,56.11429759,-0.360380239,-1.249536413,0,0.993333333,79,1.055384615,0,150,0,12
4577,-1,0.40824829,-1.788854382,1.2,0,1.9,47,3.095238095,-1,50,4.64,2
4578,-1,0.40824829,-1.788854382,1.2,0,1.9,47,3.095238095,-2,50,4.64,2
4579,0,4.261894261,-0.258525982,0.145980362,0,2.91,126,0.469823584,0,100,3.03,1
4580,0,0,0,-3,0,2.1,63,0.370535714,0,20,0,1
4581,0,1.470544117,1.241750041,0.423736176,0,2.033333333,124,0.898412698,0,150,0,6
4582,-2,7.791020472,-0.425969547,-1.107497917,0,3,41,1.681440443,-1,50,5.88,10
4583,-2,7.791020472,-0.425969547,-1.107497917,0,3,41,1.681440443,4,50,5.88,10
4584,0,2.683281573,1.5,0.25,0,2.98,88,1.677777778,6,50,14.07,13
4585,0,2.683281573,1.5,0.25,0,2.98,88,1.677777778,0,50,14.07,13
4586,0,4.119061382,-0.265074514,0.023459845,0,20.7,78,1.680645161,0,10,0,8
4587,0,0,0,-3,0,3,53,1.505882353,0,50,22,5
4588,-35,29.24722209,-0.164456773,-1.313316154,0,2.98,39,1.12244898,0,50,0,8
4589,0,4.2420601,-0.242951919,-0.976055028,0,5.973333333,216,2.737556561,0,150,3.15,11
4590,0,4.2420601,-0.242951919,-0.976055028,0,5.973333333,216,2.737556561,-7,150,3.15,11
4591,25,19.7171668,0.553449438,-0.416853032,0,1.906666667,303,0.440045249,0,150,5.73,12
4592,-65,51.38334665,0,0,0,3.106666667,156,2.100185529,200,150,19.47,3
4593,-65,51.38334665,0,0,0,3.106666667,156,2.100185529,200,150,19.47,3
4594,-65,51.38334665,0,0,0,3.106666667,156,2.100185529,200,150,19.47,3
4595,-65,51.38334665,0,0,0,3.106666667,156,2.100185529,200,150,19.47,3
4596,-6,7.257180352,0,0,0,3.293333333,89,1.40733945,200,150,22.51,5
4597,10,10.93709834,0,0,0,2.126666667,292,2.08502994,0,150,3.69,14
4598,2,4.765950662,1.05925341,-0.150875756,0,3.26,165,2.123906706,7,150,0,10
4599,2,4.765950662,1.05925341,-0.150875756,0,3.26,165,2.123906706,0,150,0,10
4600,-12.5,8.07111251,-0.318933449,-0.579409049,0,2.986666667,50,0.925512104,-1,150,10.38,8
4601,-12.5,8.07111251,-0.318933449,-0.579409049,0,2.986666667,50,0.925512104,-8,150,10.38,8
4602,0,3.696845502,-1.097025449,-0.705532421,0,3,43,1.055555556,0,50,0,6
4603,0,3.696845502,-1.097025449,-0.705532421,0,3,43,1.055555556,-7,50,0,6
4604,0,3.722764344,-1.475541124,0.931096879,0,3.42,101,0.50210084,-1,150,5.73,14
4605,0,3.722764344,-1.475541124,0.931096879,0,3.42,101,0.50210084,-8,150,5.73,14
4606,-1,0.447213596,-1.5,0.25,0,1.936170213,279,2.373572594,-1,141,3.34,18
4607,-1,0.447213596,-1.5,0.25,0,1.936170213,279,2.373572594,-2,141,3.34,18
4608,26,7,0,0,0,1,60,1.302325581,200,50,3.04,2
4609,26,7,0,0,0,1,60,1.302325581,33,50,3.04,2
4610,0,2.309401077,-2.053959591,2.729166667,0,2.96,83,0.956072351,0,150,3.01,2
4611,0,2.309401077,-2.053959591,2.729166667,0,2.96,83,0.956072351,-3,150,3.01,2
4612,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4613,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4614,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4615,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4616,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4617,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4618,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4619,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4620,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4621,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4622,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4623,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4624,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4625,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4626,0,27.86149956,0,0,0,1.6,223,1.637837838,0,125,0,7
4627,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4628,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4629,0,27.86149956,0,0,0,1.6,223,1.637837838,-3,125,0,7
4630,-23.5,23.76764816,0,0,0,3.07,108,0.426497278,2,100,0,1
4631,-23.5,23.76764816,0,0,0,3.07,108,0.426497278,200,100,0,1
4632,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-1,100,0,2
4633,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-1,100,0,2
4634,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-3,100,0,2
4635,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-3,100,0,2
4636,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-1,100,0,2
4637,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-1,100,0,2
4638,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-3,100,0,2
4639,-150.5,97.39486439,-0.144064554,-1.219416443,0,7.26,65,0.984210526,-3,100,0,2
4640,-1,2.015564437,-1.349018108,3.892607495,0,1.625,121,1.367245658,0,200,0,2
4641,-1,2.015564437,-1.349018108,3.892607495,0,1.625,121,1.367245658,3,200,0,2
4642,0,0.447213596,1.5,0.25,0,2.744680851,60,0.958785249,0,47,2.55,4
4643,-33,19.17028951,0,-1.23,0,1,14,0.887240356,-5,50,7.9,3
4644,-33,19.17028951,0,-1.23,0,1,14,0.887240356,-12,50,7.9,3
4645,0,2.068278941,2.343961857,3.802243211,0,3.42,113,0.84765625,6,50,0.6,2
4646,0,2.068278941,2.343961857,3.802243211,0,3.42,113,0.84765625,0,50,0.6,2
4647,-20,22.80547618,0,0,0,3.68,104,0.661931818,2,100,0,1
4648,-20,22.80547618,0,0,0,3.68,104,0.661931818,200,100,0,1
4649,0,2,0,0,0,2.81,80,1.00591716,0,100,0,15
4650,0,2,0,0,0,2.81,80,1.00591716,6,100,0,15
4651,-1,5.061387859,-0.964537745,0.149060788,0,2.09,136,0.965811966,2,100,0,7
4652,-1,5.061387859,-0.964537745,0.149060788,0,2.09,136,0.965811966,3,100,0,7
4653,0.5,5.696889103,-0.941349213,0.909116588,0,2.706666667,150,0.818627451,0,150,1.37,13
4654,6,9.782150898,0.149409445,-0.91716868,0,1.4,310,0.841736695,-1,150,23.8,5
4655,6,9.782150898,0.149409445,-0.91716868,0,1.4,310,0.841736695,-8,150,23.8,5
4656,0,0,0,-3,0,2.993333333,50,0.938496583,0,150,10.5,11
4657,-19.5,13.09580085,0,-1.268571429,0,1,12,1.913907285,-2,50,22.7,2
4658,-19.5,13.09580085,0,-1.268571429,0,1,12,1.913907285,-9,50,22.7,2
4659,1,7.738921701,0.585250502,0.007994057,0.301511345,3.106666667,102,1.159771755,1,150,0.58,16
4660,-1,1.303840481,-0.363173474,-1.371972318,0,3.92,85,1.486519608,-1,50,3.38,14
4661,-1,1.303840481,-0.363173474,-1.371972318,0,3.92,85,1.486519608,-3,50,3.38,14
4662,3,3.507135583,0.017105717,-1.218619869,0,2.98,38,0.427149964,0,50,13.66,2
4663,3,3.507135583,0.017105717,-1.218619869,0,2.98,38,0.427149964,7,50,13.66,2
4664,-0.5,37.33900184,-0.244334983,-0.782357824,0,2.953333333,152,1.182905983,-1,150,16.86,10
4665,-0.5,37.33900184,-0.244334983,-0.782357824,0,2.953333333,152,1.182905983,-1,150,16.86,10
4666,-0.5,37.33900184,-0.244334983,-0.782357824,0,2.953333333,152,1.182905983,0,150,16.86,10
4667,-0.5,37.33900184,-0.244334983,-0.782357824,0,2.953333333,152,1.182905983,0,150,16.86,10
4668,-0.5,37.33900184,-0.244334983,-0.782357824,0,2.953333333,152,1.182905983,-1,150,16.86,10
4669,-0.5,37.33900184,-0.244334983,-0.782357824,0,2.953333333,152,1.182905983,-1,150,16.86,10
4670,-0.5,37.33900184,-0.244334983,-0.782357824,0,2.953333333,152,1.182905983,0,150,16.86,10
